variant_type,qual_threshold,truth_total,truth_tp,truth_fn,query_fp,metric_recall,metric_precision,metric_f1_score
SNP,1277.640015,71333,8362,62971,19,0.117225,0.997734,0.2098
SNP,1278.640015,71333,8326,63007,19,0.11672,0.9977239999999999,0.20899099999999998
SNP,1279.640015,71333,8295,63038,19,0.11628599999999999,0.997715,0.208294
SNP,128.250000,71333,70603,730,312,0.989766,0.9956020000000001,0.992676
SNP,128.960007,71333,70600,733,312,0.9897239999999999,0.9956020000000001,0.992654
SNP,1280.640015,71333,8260,63073,19,0.11579500000000001,0.997706,0.207506
SNP,1281.640015,71333,8225,63108,19,0.11530399999999999,0.9976959999999999,0.20671799999999999
SNP,1282.640015,71333,8184,63149,19,0.11473,0.997684,0.205794
SNP,1283.640015,71333,8154,63179,19,0.114309,0.997676,0.205117
SNP,1284.640015,71333,8125,63208,19,0.113902,0.997668,0.20446199999999998
SNP,1285.640015,71333,8094,63239,19,0.11346800000000001,0.997659,0.203761
SNP,1286.640015,71333,8069,63264,19,0.11311700000000001,0.9976510000000001,0.20319600000000002
SNP,1287.640015,71333,8031,63302,19,0.11258499999999999,0.99764,0.202336
SNP,1288.640015,71333,7989,63344,19,0.111996,0.9976280000000001,0.20138399999999998
SNP,1289.640015,71333,7956,63377,19,0.111533,0.997618,0.20063599999999998
SNP,129.630005,71333,70600,733,312,0.9897239999999999,0.9956020000000001,0.992654
SNP,1290.640015,71333,7920,63413,19,0.111029,0.997607,0.199818
SNP,1291.640015,71333,7881,63452,19,0.110482,0.9975959999999999,0.198932
SNP,1292.640015,71333,7841,63492,19,0.109921,0.997583,0.198023
SNP,1293.640015,71333,7820,63513,19,0.109627,0.997577,0.197545
SNP,1294.640015,71333,7789,63544,19,0.10919200000000001,0.997567,0.19683900000000001
SNP,1295.640015,71333,7755,63578,19,0.108715,0.9975569999999999,0.19606400000000002
SNP,1296.640015,71333,7730,63603,19,0.108365,0.997549,0.195493
SNP,1297.640015,71333,7702,63631,19,0.107972,0.99754,0.194854
SNP,1298.640015,71333,7678,63655,19,0.107636,0.997532,0.194306
SNP,12982.599609,71333,0,71333,0,0.0,,
SNP,12987.099609,71333,0,71333,0,0.0,,
SNP,1299.640015,71333,7637,63696,19,0.10706099999999999,0.997519,0.193369
SNP,12994.599609,71333,0,71333,0,0.0,,
SNP,130.639999,71333,70595,738,312,0.989654,0.9956020000000001,0.992619
SNP,1300.640015,71333,7608,63725,19,0.106655,0.99751,0.192705
SNP,1301.640015,71333,7571,63762,19,0.106136,0.997497,0.191858
SNP,13011.000000,71333,0,71333,0,0.0,,
SNP,1302.640015,71333,7537,63796,19,0.10565899999999999,0.9974860000000001,0.191079
SNP,1303.640015,71333,7506,63827,19,0.105225,0.997476,0.190368
SNP,1305.060059,71333,7473,63860,19,0.104762,0.9974649999999999,0.18961
SNP,1305.640015,71333,7447,63886,19,0.104398,0.9974559999999999,0.18901300000000001
SNP,1306.640015,71333,7409,63924,19,0.10386500000000001,0.9974430000000001,0.188139
SNP,1307.640015,71333,7388,63945,19,0.10357100000000001,0.9974360000000001,0.187656
SNP,1308.640015,71333,7360,63973,19,0.10317799999999999,0.997426,0.18701099999999998
SNP,13082.599609,71333,0,71333,0,0.0,,
SNP,1309.640015,71333,7330,64003,19,0.10275699999999999,0.9974149999999999,0.18632
SNP,13092.599609,71333,0,71333,0,0.0,,
SNP,131.490005,71333,70589,744,306,0.9895700000000001,0.9956860000000001,0.992618
SNP,1310.640015,71333,7294,64039,19,0.102253,0.997403,0.18548900000000001
SNP,1311.640015,71333,7266,64067,19,0.10186,0.997393,0.184843
SNP,1312.640015,71333,7239,64094,19,0.101482,0.997383,0.18422
SNP,1313.640015,71333,7211,64122,19,0.101089,0.997373,0.183572
SNP,1314.640015,71333,7177,64156,19,0.100613,0.99736,0.18278599999999998
SNP,1315.640015,71333,7138,64195,19,0.100066,0.997346,0.181883
SNP,1316.640015,71333,7108,64225,19,0.09964500000000001,0.9973350000000001,0.18118800000000002
SNP,1317.640015,71333,7077,64256,19,0.09921100000000001,0.997323,0.18046900000000002
SNP,1318.640015,71333,7036,64297,19,0.098636,0.997308,0.179517
SNP,1319.640015,71333,7005,64328,19,0.098201,0.997296,0.178797
SNP,132.139999,71333,70581,752,305,0.989458,0.995699,0.992569
SNP,1320.640015,71333,6975,64358,19,0.09778099999999999,0.9972840000000001,0.1781
SNP,1321.640015,71333,6947,64386,19,0.097388,0.997273,0.177448
SNP,13216.599609,71333,0,71333,0,0.0,,
SNP,1322.640015,71333,6908,64425,19,0.096842,0.997258,0.17654
SNP,1323.640015,71333,6879,64454,19,0.096435,0.997246,0.17586400000000002
SNP,1324.640015,71333,6842,64491,19,0.095916,0.997232,0.175001
SNP,13242.599609,71333,0,71333,0,0.0,,
SNP,1325.640015,71333,6807,64526,19,0.095426,0.997217,0.174183
SNP,1326.640015,71333,6780,64553,19,0.095047,0.9972059999999999,0.173552
SNP,1327.640015,71333,6752,64581,19,0.09465499999999999,0.997195,0.172898
SNP,1328.640015,71333,6724,64609,19,0.094262,0.997183,0.172242
SNP,1329.640015,71333,6695,64638,19,0.093856,0.9971709999999999,0.17156300000000002
SNP,133.639999,71333,70575,758,304,0.989374,0.995713,0.992533
SNP,1330.640015,71333,6663,64670,19,0.093407,0.997157,0.17081300000000002
SNP,1331.640015,71333,6634,64699,19,0.093,0.9971450000000001,0.170133
SNP,1332.640015,71333,6605,64728,19,0.09259400000000001,0.997133,0.169452
SNP,1333.640015,71333,6573,64760,19,0.092145,0.9971190000000001,0.168701
SNP,13337.599609,71333,0,71333,0,0.0,,
SNP,1334.239990,71333,6546,64787,19,0.091767,0.997107,0.16806600000000002
SNP,1335.060059,71333,6546,64787,18,0.091767,0.997258,0.168068
SNP,1335.640015,71333,6526,64807,18,0.091486,0.99725,0.167598
SNP,1336.640015,71333,6481,64852,18,0.09085599999999999,0.997231,0.16653800000000002
SNP,1337.640015,71333,6456,64877,18,0.090505,0.9972209999999999,0.165949
SNP,1338.640015,71333,6436,64897,18,0.090225,0.9972120000000001,0.165478
SNP,1339.640015,71333,6414,64919,18,0.089916,0.997202,0.164959
SNP,13397.000000,71333,0,71333,0,0.0,,
SNP,134.639999,71333,70572,761,303,0.989332,0.995727,0.992519
SNP,1340.640015,71333,6385,64948,18,0.08951,0.9971899999999999,0.164274
SNP,1341.640015,71333,6360,64973,18,0.089159,0.997179,0.163683
SNP,1342.640015,71333,6335,64998,18,0.088809,0.997168,0.16309200000000001
SNP,1343.640015,71333,6293,65040,18,0.08822,0.997149,0.162099
SNP,1344.640015,71333,6264,65069,18,0.087813,0.997136,0.161412
SNP,1345.640015,71333,6240,65093,18,0.087477,0.997125,0.160843
SNP,1346.640015,71333,6207,65126,18,0.087014,0.997109,0.16006099999999998
SNP,1347.640015,71333,6178,65155,18,0.086608,0.9970959999999999,0.15937300000000001
SNP,1348.640015,71333,6151,65182,18,0.086229,0.9970829999999999,0.15873099999999998
SNP,13484.599609,71333,0,71333,0,0.0,,
SNP,1349.640015,71333,6124,65209,18,0.085851,0.9970700000000001,0.15809
SNP,135.639999,71333,70567,766,303,0.9892620000000001,0.995726,0.992483
SNP,1350.640015,71333,6091,65242,18,0.085388,0.9970540000000001,0.157305
SNP,13509.599609,71333,0,71333,0,0.0,,
SNP,1351.640015,71333,6061,65272,18,0.084968,0.9970399999999999,0.156591
SNP,1352.640015,71333,6044,65289,17,0.084729,0.9971959999999999,0.15618800000000002
SNP,1353.640015,71333,6009,65324,17,0.084239,0.99718,0.155354
SNP,1354.640015,71333,5984,65349,17,0.083888,0.997168,0.154757
SNP,1355.640015,71333,5952,65381,16,0.08344,0.9973200000000001,0.153995
SNP,13559.599609,71333,0,71333,0,0.0,,
SNP,1356.640015,71333,5918,65415,16,0.082963,0.9973049999999999,0.15318299999999999
SNP,1357.640015,71333,5892,65441,16,0.082599,0.997293,0.152561
SNP,1358.640015,71333,5857,65476,16,0.082108,0.9972770000000001,0.151724
SNP,1359.640015,71333,5816,65517,16,0.08153300000000001,0.997257,0.15074200000000001
SNP,136.639999,71333,70560,773,302,0.9891639999999999,0.99574,0.992441
SNP,1360.640015,71333,5781,65552,16,0.08104199999999999,0.9972409999999999,0.149903
SNP,1361.640015,71333,5758,65575,16,0.08072,0.99723,0.149351
SNP,13610.599609,71333,0,71333,0,0.0,,
SNP,1362.640015,71333,5734,65599,16,0.080384,0.997218,0.148775
SNP,1363.640015,71333,5709,65624,16,0.080033,0.9972059999999999,0.148174
SNP,1364.640015,71333,5691,65642,16,0.07978099999999999,0.9971969999999999,0.147741
SNP,1365.640015,71333,5679,65654,16,0.079613,0.997192,0.147453
SNP,13651.099609,71333,0,71333,0,0.0,,
SNP,1366.640015,71333,5648,65685,16,0.079178,0.9971760000000001,0.146707
SNP,1367.640015,71333,5621,65712,16,0.078799,0.9971629999999999,0.146057
SNP,1368.640015,71333,5592,65741,16,0.07839299999999999,0.9971479999999999,0.145358
SNP,1369.640015,71333,5571,65762,16,0.078098,0.997137,0.144852
SNP,137.639999,71333,70553,780,298,0.989065,0.9957959999999999,0.992419
SNP,1370.640015,71333,5536,65797,16,0.07760800000000001,0.9971190000000001,0.144007
SNP,1371.640015,71333,5512,65821,16,0.077271,0.997107,0.143428
SNP,1372.640015,71333,5488,65845,16,0.076935,0.997094,0.142848
SNP,1373.640015,71333,5452,65881,16,0.07643,0.997075,0.141977
SNP,1374.640015,71333,5434,65899,16,0.076178,0.997065,0.141542
SNP,1375.640015,71333,5411,65922,16,0.07585499999999999,0.9970530000000001,0.140985
SNP,1376.640015,71333,5385,65948,16,0.075491,0.9970389999999999,0.140355
SNP,1377.640015,71333,5367,65966,16,0.075239,0.997029,0.13991900000000002
SNP,1378.640015,71333,5347,65986,16,0.07495800000000001,0.9970180000000001,0.139434
SNP,1379.640015,71333,5321,66012,16,0.07459400000000001,0.9970030000000001,0.138803
SNP,138.639999,71333,70551,782,293,0.989037,0.995866,0.99244
SNP,1380.640015,71333,5299,66034,16,0.074285,0.996991,0.138268
SNP,13803.599609,71333,0,71333,0,0.0,,
SNP,1381.640015,71333,5265,66068,16,0.073809,0.9969709999999999,0.137442
SNP,1382.640015,71333,5245,66088,15,0.073528,0.997149,0.136958
SNP,1383.640015,71333,5218,66115,15,0.07315,0.997135,0.136301
SNP,1384.640015,71333,5198,66135,15,0.072869,0.997124,0.13581400000000002
SNP,13848.599609,71333,0,71333,0,0.0,,
SNP,1385.640015,71333,5167,66166,15,0.072435,0.9971059999999999,0.13505799999999998
SNP,13852.599609,71333,0,71333,0,0.0,,
SNP,1386.640015,71333,5146,66187,15,0.072141,0.9970950000000001,0.134547
SNP,13862.599609,71333,0,71333,0,0.0,,
SNP,1387.640015,71333,5123,66210,15,0.07181799999999999,0.997082,0.133985
SNP,1388.640015,71333,5100,66233,15,0.071496,0.9970690000000001,0.133424
SNP,1389.640015,71333,5080,66253,15,0.071215,0.997057,0.132936
SNP,139.639999,71333,70542,791,292,0.9889110000000001,0.9958790000000001,0.992383
SNP,1391.060059,71333,5054,66279,15,0.070851,0.997043,0.1323
SNP,1391.640015,71333,5027,66306,15,0.070472,0.997026,0.13164
SNP,1392.640015,71333,4996,66337,15,0.070038,0.997008,0.130881
SNP,13920.599609,71333,0,71333,0,0.0,,
SNP,1393.640015,71333,4962,66371,15,0.069561,0.9969870000000001,0.130048
SNP,13938.099609,71333,0,71333,0,0.0,,
SNP,1394.640015,71333,4937,66396,15,0.069211,0.996972,0.129436
SNP,1395.640015,71333,4908,66425,15,0.06880399999999999,0.9969540000000001,0.128724
SNP,1396.640015,71333,4880,66453,15,0.068412,0.9969370000000001,0.12803699999999998
SNP,1397.640015,71333,4867,66466,15,0.068229,0.9969290000000001,0.127718
SNP,13971.599609,71333,0,71333,0,0.0,,
SNP,1398.640015,71333,4849,66484,15,0.067977,0.996917,0.127275
SNP,1399.640015,71333,4833,66500,15,0.067753,0.996907,0.126882
SNP,140.639999,71333,70535,798,287,0.9888129999999999,0.995949,0.992368
SNP,1400.640015,71333,4810,66523,15,0.06742999999999999,0.996892,0.126316
SNP,1401.640015,71333,4790,66543,15,0.06715,0.9968799999999999,0.125824
SNP,1402.640015,71333,4772,66561,15,0.066898,0.996868,0.125381
SNP,14020.599609,71333,0,71333,0,0.0,,
SNP,1403.640015,71333,4751,66582,15,0.066603,0.9968540000000001,0.12486400000000002
SNP,14031.599609,71333,0,71333,0,0.0,,
SNP,1404.640015,71333,4728,66605,15,0.06628099999999999,0.9968389999999999,0.124297
SNP,1405.640015,71333,4699,66634,15,0.065874,0.996819,0.123581
SNP,1406.640015,71333,4680,66653,15,0.065608,0.996806,0.12311300000000001
SNP,14061.599609,71333,0,71333,0,0.0,,
SNP,1407.640015,71333,4659,66674,15,0.065313,0.996792,0.12259400000000001
SNP,14071.099609,71333,0,71333,0,0.0,,
SNP,1408.640015,71333,4636,66697,15,0.064991,0.996776,0.122026
SNP,1409.640015,71333,4616,66717,15,0.064711,0.996762,0.121531
SNP,141.639999,71333,70529,804,287,0.9887290000000001,0.995949,0.992326
SNP,1410.640015,71333,4593,66740,15,0.064388,0.9967459999999999,0.12096199999999999
SNP,1411.640015,71333,4570,66763,15,0.064066,0.9967299999999999,0.120393
SNP,1412.640015,71333,4548,66785,15,0.06375700000000001,0.996714,0.119848
SNP,1413.640015,71333,4520,66813,15,0.063365,0.9966940000000001,0.119154
SNP,1414.640015,71333,4493,66840,15,0.062986,0.996674,0.118485
SNP,1415.640015,71333,4469,66864,15,0.06265,0.996656,0.11788900000000001
SNP,1416.640015,71333,4450,66883,15,0.062383,0.996642,0.11741700000000001
SNP,1417.640015,71333,4431,66902,15,0.062117,0.9966280000000001,0.11694500000000001
SNP,1418.640015,71333,4413,66920,15,0.061864999999999996,0.9966139999999999,0.116498
SNP,1419.640015,71333,4392,66941,15,0.06157000000000001,0.996598,0.115976
SNP,142.639999,71333,70522,811,286,0.9886309999999999,0.9959629999999999,0.992283
SNP,1420.640015,71333,4373,66960,15,0.061304,0.996583,0.115503
SNP,14200.599609,71333,0,71333,0,0.0,,
SNP,14209.599609,71333,0,71333,0,0.0,,
SNP,1421.640015,71333,4356,66977,14,0.061065999999999995,0.996798,0.11508099999999999
SNP,1422.640015,71333,4332,67001,14,0.060729,0.9967799999999999,0.11448399999999999
SNP,1423.640015,71333,4315,67018,14,0.060490999999999996,0.996767,0.11406
SNP,1424.640015,71333,4289,67044,14,0.060126,0.996748,0.11341199999999999
SNP,1425.640015,71333,4264,67069,14,0.059775999999999996,0.9967290000000001,0.11278800000000001
SNP,1426.640015,71333,4229,67104,14,0.059285000000000004,0.9967020000000001,0.11191400000000001
SNP,1427.640015,71333,4204,67129,14,0.058935,0.996682,0.11128900000000001
SNP,1428.640015,71333,4186,67147,14,0.058683000000000006,0.996668,0.11083900000000001
SNP,14289.599609,71333,0,71333,0,0.0,,
SNP,1429.640015,71333,4161,67172,14,0.058332,0.996648,0.110213
SNP,143.639999,71333,70519,814,285,0.9885889999999999,0.995976,0.9922690000000001
SNP,1430.640015,71333,4141,67192,14,0.058052,0.996632,0.109713
SNP,1431.640015,71333,4122,67211,14,0.057785,0.996617,0.10923699999999999
SNP,14310.599609,71333,0,71333,0,0.0,,
SNP,1432.640015,71333,4097,67236,14,0.057435,0.9965959999999999,0.10860999999999998
SNP,1433.640015,71333,4083,67250,14,0.057239,0.996585,0.108259
SNP,1434.640015,71333,4058,67275,14,0.056888,0.9965629999999999,0.10763199999999999
SNP,14349.599609,71333,0,71333,0,0.0,,
SNP,1435.640015,71333,4042,67291,14,0.056664,0.99655,0.10723099999999999
SNP,1436.640015,71333,4025,67308,14,0.056425,0.9965360000000001,0.106804
SNP,1437.640015,71333,4006,67327,14,0.056159,0.996519,0.106326
SNP,1438.640015,71333,3986,67347,14,0.055879,0.996502,0.105823
SNP,1439.640015,71333,3965,67368,14,0.055584,0.996483,0.105295
SNP,144.639999,71333,70511,822,284,0.988477,0.9959899999999999,0.9922190000000001
SNP,1440.640015,71333,3947,67386,14,0.055332000000000006,0.996467,0.104842
SNP,1441.640015,71333,3923,67410,14,0.054996,0.9964459999999999,0.10423800000000001
SNP,1442.640015,71333,3897,67436,14,0.05463099999999999,0.9964219999999999,0.103583
SNP,1443.640015,71333,3884,67449,14,0.054449000000000004,0.99641,0.103255
SNP,1444.640015,71333,3869,67464,14,0.054238999999999996,0.996396,0.102877
SNP,1445.640015,71333,3851,67482,14,0.053986,0.9963799999999999,0.102423
SNP,1446.640015,71333,3832,67501,14,0.053720000000000004,0.9963620000000001,0.10194299999999999
SNP,1447.640015,71333,3814,67519,14,0.053467999999999995,0.996345,0.101489
SNP,14470.599609,71333,0,71333,0,0.0,,
SNP,1448.640015,71333,3791,67542,14,0.053145000000000005,0.996323,0.100908
SNP,14484.599609,71333,0,71333,0,0.0,,
SNP,1449.640015,71333,3769,67564,14,0.052837,0.996301,0.100351
SNP,145.639999,71333,70501,832,284,0.9883360000000001,0.9959889999999999,0.9921479999999999
SNP,1450.640015,71333,3753,67580,14,0.052612,0.9962850000000001,0.09994700000000001
SNP,1451.640015,71333,3732,67601,14,0.052317999999999996,0.996265,0.099415
SNP,1452.640015,71333,3722,67611,14,0.052177999999999995,0.9962549999999999,0.099162
SNP,1453.640015,71333,3709,67624,14,0.051996,0.996242,0.098833
SNP,1454.640015,71333,3686,67647,14,0.051673000000000004,0.996217,0.09825
SNP,1455.640015,71333,3669,67664,14,0.051435,0.996201,0.097819
SNP,1456.640015,71333,3653,67680,14,0.051211,0.9961840000000001,0.097413
SNP,14562.599609,71333,0,71333,0,0.0,,
SNP,1457.640015,71333,3635,67698,14,0.050957999999999996,0.996165,0.096957
SNP,1458.640015,71333,3609,67724,14,0.050594,0.996138,0.09629700000000001
SNP,14585.599609,71333,0,71333,0,0.0,,
SNP,1459.640015,71333,3588,67745,14,0.050299,0.996115,0.095763
SNP,146.639999,71333,70490,843,282,0.988182,0.996017,0.992084
SNP,1460.640015,71333,3568,67765,14,0.050019,0.996094,0.09525499999999999
SNP,1461.640015,71333,3554,67779,14,0.049823,0.996078,0.094899
SNP,1462.640015,71333,3535,67798,14,0.049556,0.996057,0.094415
SNP,1463.640015,71333,3522,67811,14,0.049374,0.996043,0.094084
SNP,14633.599609,71333,0,71333,0,0.0,,
SNP,1464.640015,71333,3510,67823,14,0.049206,0.996029,0.093779
SNP,1465.640015,71333,3489,67844,14,0.048911,0.996006,0.09324400000000001
SNP,1466.640015,71333,3471,67862,14,0.048659,0.995985,0.092785
SNP,1467.640015,71333,3454,67879,14,0.048421,0.995965,0.092352
SNP,1468.640015,71333,3441,67892,14,0.048239,0.99595,0.09202
SNP,1469.640015,71333,3428,67905,14,0.048056,0.995935,0.091688
SNP,147.639999,71333,70478,855,282,0.988014,0.996016,0.991999
SNP,1470.640015,71333,3411,67922,14,0.047818,0.995915,0.091254
SNP,1471.640015,71333,3391,67942,14,0.047538,0.995891,0.090744
SNP,1472.640015,71333,3374,67959,14,0.047299,0.99587,0.090309
SNP,14726.599609,71333,0,71333,0,0.0,,
SNP,1473.640015,71333,3366,67967,14,0.047187,0.9958600000000001,0.09010499999999999
SNP,1474.640015,71333,3346,67987,14,0.046907,0.995836,0.08959299999999999
SNP,14741.000000,71333,0,71333,0,0.0,,
SNP,1475.640015,71333,3328,68005,14,0.046654,0.995813,0.089133
SNP,1476.640015,71333,3314,68019,14,0.046458,0.9957959999999999,0.088775
SNP,1477.640015,71333,3293,68040,14,0.046164,0.995769,0.088237
SNP,1478.640015,71333,3282,68051,14,0.04601,0.995755,0.08795499999999999
SNP,1479.640015,71333,3265,68068,14,0.045771,0.995733,0.087519
SNP,148.639999,71333,70468,865,280,0.987874,0.996044,0.991942
SNP,1480.640015,71333,3253,68080,14,0.045603,0.995717,0.087212
SNP,1481.640015,71333,3245,68088,14,0.045491000000000004,0.995707,0.087007
SNP,1482.640015,71333,3228,68105,14,0.045252999999999995,0.995684,0.08657100000000001
SNP,14820.599609,71333,0,71333,0,0.0,,
SNP,1483.640015,71333,3218,68115,14,0.045112,0.9956709999999999,0.086314
SNP,14838.099609,71333,0,71333,0,0.0,,
SNP,1484.640015,71333,3198,68135,14,0.044832,0.9956440000000001,0.085801
SNP,1485.640015,71333,3182,68151,14,0.044608,0.9956219999999999,0.08539
SNP,1486.640015,71333,3159,68174,14,0.044285000000000005,0.995591,0.084799
SNP,1487.640015,71333,3141,68192,14,0.044032999999999996,0.9955649999999999,0.08433600000000001
SNP,1488.640015,71333,3131,68202,14,0.043893,0.9955510000000001,0.084079
SNP,1489.640015,71333,3118,68215,14,0.04371,0.995533,0.083744
SNP,149.639999,71333,70458,875,274,0.987734,0.996128,0.9919129999999999
SNP,1490.640015,71333,3105,68228,14,0.043528,0.9955139999999999,0.083409
SNP,1491.640015,71333,3094,68239,14,0.043374,0.995498,0.083126
SNP,1492.640015,71333,3082,68251,14,0.043206,0.995481,0.082817
SNP,1493.640015,71333,3060,68273,14,0.042897000000000005,0.995449,0.08225
SNP,1494.640015,71333,3044,68289,14,0.042673,0.995425,0.081838
SNP,1495.640015,71333,3031,68302,14,0.042491,0.9954049999999999,0.08150299999999999
SNP,1496.640015,71333,3012,68321,14,0.042224,0.995376,0.081012
SNP,1497.640015,71333,3004,68329,14,0.042112000000000004,0.9953639999999999,0.08080599999999999
SNP,1498.640015,71333,2993,68340,14,0.041957999999999995,0.995347,0.080522
SNP,1499.640015,71333,2982,68351,14,0.041804,0.9953299999999999,0.080238
SNP,150.639999,71333,70452,881,273,0.987649,0.996142,0.991877
SNP,1500.640015,71333,2969,68364,14,0.041622,0.99531,0.079902
SNP,1501.640015,71333,2957,68376,14,0.041453,0.995291,0.079592
SNP,1502.640015,71333,2942,68391,14,0.041243,0.995267,0.079204
SNP,1503.640015,71333,2924,68409,14,0.040991,0.995238,0.078739
SNP,1504.640015,71333,2905,68428,14,0.040724,0.995207,0.078247
